PDB_ID,Binding_Affinity
1o0n,4.086186147616283
1y2b,4.086186147616283
2lk1,4.086186147616283
3chc,4.0915149811213505
3g2n,4.0915149811213505
3rmf,4.086186147616283
4p72,4.086186147616283
1c5t,4.096910013008056
1gwm,4.096910013008056
1lxf,4.096910013008056
1odj,4.096910013008056
1rry,4.096910013008056
1rzx,4.096910013008056
2bvs,4.096910013008056
2f18,4.096910013008056
2qiq,4.096910013008056
2qju,4.096910013008056
2uw3,4.096910013008056
2xuc,4.102372908709558
3b78,4.096910013008056
3ewz,4.102372908709558
3gk1,4.096910013008056
3iod,4.096910013008056
4cr9,4.096910013008056
4do3,4.102372908709558
4p75,4.096910013008056
5cc2,4.096910013008056
5t7s,4.102372908709558
1d6s,4.107905397309519
1z3v,4.113509274827518
2exm,4.107905397309519
2o9k,4.113509274827518
2uw8,4.113509274827518
3d6o,4.113509274827518
3l5d,4.107905397309519
3oyw,4.107905397309519
3v4t,4.113509274827518
4ih5,4.107905397309519
4lh6,4.113509274827518
5fnc,4.113509274827518
5mtv,4.113509274827518
5v8h,4.107905397309519
1bsk,4.119186407719209
1e55,4.119186407719209
1i33,4.1249387366083
1uy8,4.1249387366083
3a1d,4.1249387366083
3ivc,4.1249387366083
3mam,4.119186407719209
3mkn,4.119186407719209
4aa1,4.119186407719209
4kxb,4.1249387366083
4qfn,4.119186407719209
4whq,4.1249387366083
4whr,4.1249387366083
4whs,4.1249387366083
4zow,4.1249387366083
4ovf,4.130768280269024
4yc0,4.130768280269024
1gny,4.136677139879544
3t4n,4.142667503568732
3tvx,4.142667503568732
4i7m,4.142667503568732
4trw,4.142667503568732
5dq8,4.136677139879544
5fpi,4.142667503568732
5lvq,4.136677139879544
1m2x,4.154901959985743
1om9,4.154901959985743
1q91,4.154901959985743
2alv,4.154901959985743
2mc1,4.1487416512809245
2toh,4.154901959985743
2xg9,4.154901959985743
3axk,4.154901959985743
3d51,4.154901959985743
3dz2,4.154901959985743
3q8h,4.154901959985743
3r9d,4.1487416512809245
3sur,4.154901959985743
3sus,4.1487416512809245
3wk9,4.154901959985743
4abh,4.1487416512809245
4cr5,4.154901959985743
4esi,4.154901959985743
4o45,4.154901959985743
4ok3,4.1487416512809245
5aan,4.1487416512809245
5afm,4.154901959985743
5njx,4.154901959985743
3d3x,4.161150909262744
3qzv,4.161150909262744
5t8q,4.161150909262744
1mns,4.173925197299174
1v2s,4.167491087293763
2vxj,4.167491087293763
3d9l,4.167491087293763
3qfd,4.167491087293763
4azt,4.167491087293763
4jof,4.167491087293763
4oma,4.167491087293763
4w54,4.167491087293763
5bw4,4.167491087293763
5f41,4.173925197299174
5ldk,4.173925197299174
5ldp,4.173925197299174
5x4n,4.167491087293763
1o9e,4.180456064458132
2qfu,4.180456064458132
5m1z,4.180456064458132
5o0b,4.180456064458132
5op8,4.180456064458132
1at5,4.1938200260161125
1hi3,4.1938200260161125
1k3t,4.1938200260161125
2lya,4.187086643357144
2wl4,4.1938200260161125
3ayd,4.187086643357144
3b3w,4.187086643357144
3cft,4.1938200260161125
3cr5,4.1938200260161125
3ee2,4.187086643357144
3my5,4.187086643357144
3nok,4.1938200260161125
3srb,4.187086643357144
4n9a,4.1938200260161125
4nra,4.187086643357144
4q83,4.1938200260161125
4yyi,4.1938200260161125
5mih,4.1938200260161125
1c5y,4.200659450546418
1c87,4.200659450546418
1ghw,4.200659450546418
2r2b,4.200659450546418
2x4s,4.200659450546418
3rg2,4.200659450546418
4tww,4.200659450546418
5fcz,4.200659450546418
5mrh,4.200659450546418
1odi,4.207608310501746
1qk4,4.214670164989233
1yon,4.214670164989233
2j83,4.214670164989233
2qmj,4.207608310501746
3sov,4.214670164989233
3wkb,4.214670164989233
4bqs,4.207608310501746
4pda,4.214670164989233
4tw6,4.214670164989233
4ucs,4.214670164989233
5n20,4.214670164989233
5ti0,4.214670164989233
5wbo,4.207608310501746
1aze,4.221848749616356
1kv5,4.221848749616356
1pzi,4.221848749616356
1t5f,4.221848749616356
2imb,4.221848749616356
2kzu,4.221848749616356
3f80,4.221848749616356
3kyq,4.221848749616356
4gny,4.221848749616356
4k63,4.221848749616356
4own,4.221848749616356
4yy6,4.221848749616356
4zh4,4.221848749616356
1prl,4.229147988357856
1prm,4.229147988357856
2jke,4.229147988357856
2jkp,4.229147988357856
5fnr,4.229147988357856
5hna,4.229147988357856
2bes,4.2441251443275085
2ksp,4.2441251443275085
2x52,4.2441251443275085
3ayc,4.2441251443275085
3cj3,4.2441251443275085
3h78,4.2441251443275085
3uwk,4.236572006437063
4f8h,4.236572006437063
5ajc,4.236572006437063
5csp,4.236572006437063
5cu2,4.236572006437063
5f8y,4.2441251443275085
5npf,4.236572006437063
5o0s,4.236572006437063
5u0w,4.236572006437063
1juq,4.251811972993799
1li3,4.251811972993799
3u4h,4.251811972993799
5b2d,4.251811972993799
5j4n,4.251811972993799
5om9,4.251811972993799
1u8t,4.259637310505756
2l12,4.259637310505756
2qrk,4.259637310505756
3tdh,4.259637310505756
3zmv,4.259637310505756
4r0a,4.259637310505756
1g6r,4.267606240177032
1m5w,4.267606240177032
5mgf,4.267606240177032
1gx4,4.275724130399211
1i5h,4.275724130399211
1ml1,4.2839966563652006
2wmr,4.2839966563652006
3cr4,4.275724130399211
3gta,4.275724130399211
3i4a,4.2839966563652006
3jrs,4.2839966563652006
3tzd,4.2839966563652006
4b95,4.2839966563652006
4fak,4.2839966563652006
4nq6,4.275724130399211
4ufj,4.2839966563652006
4wcf,4.275724130399211
4y2s,4.2839966563652006
5a6n,4.2839966563652006
5al1,4.275724130399211
5f2r,4.2839966563652006
5l4j,4.2839966563652006
6b7d,4.2839966563652006
6eku,4.2839966563652006
1v2l,4.292429823902063
1v2m,4.292429823902063
2wuf,4.292429823902063
5mgj,4.292429823902063
5t8r,4.292429823902063
1a30,4.301029995663981
1amk,4.301029995663981
1det,4.301029995663981
1mfg,4.301029995663981
1ppw,4.301029995663981
1qm4,4.301029995663981
1rs2,4.301029995663981
1w3k,4.301029995663981
2cli,4.301029995663981
2cll,4.301029995663981
2pix,4.301029995663981
2q7y,4.301029995663981
3ivg,4.301029995663981
3moe,4.301029995663981
3n46,4.301029995663981
3obu,4.301029995663981
3upk,4.301029995663981
4cqf,4.301029995663981
4eoh,4.301029995663981
4jc1,4.301029995663981
4k7o,4.301029995663981
4kij,4.301029995663981
4o24,4.301029995663981
4o43,4.301029995663981
4o5g,4.301029995663981
4o61,4.301029995663981
4u0a,4.301029995663981
4u0b,4.301029995663981
4wyz,4.301029995663981
4xhv,4.301029995663981
4zme,4.301029995663981
5dtk,4.301029995663981
5ewy,4.301029995663981
5hn9,4.301029995663981
5mfr,4.301029995663981
5mys,4.301029995663981
2tpi,4.309803919971486
2wkt,4.309803919971486
3r8z,4.309803919971486
3vb4,4.309803919971486
3vb7,4.309803919971486
3wk8,4.309803919971486
4b7z,4.309803919971486
4u0c,4.309803919971486
4u0d,4.309803919971486
5mka,4.309803919971486
2boi,4.318758762624412
2ha6,4.318758762624412
2qtt,4.318758762624412
2x4u,4.318758762624412
3c3q,4.318758762624412
3nth,4.318758762624412
3tpu,4.318758762624412
4q7p,4.318758762624412
4u43,4.318758762624412
4ucc,4.318758762624412
5m28,4.318758762624412
2uze,4.327902142064283
3aya,4.327902142064283
4ijh,4.327902142064283
1z6s,4.337242168318426
2ha5,4.337242168318426
2iv9,4.337242168318426
4lys,4.337242168318426
4nxr,4.337242168318426
5agi,4.337242168318426
1ghv,4.346787486224656
1sv3,4.346787486224656
1t37,4.346787486224656
1yfz,4.346787486224656
1zm6,4.346787486224656
2rok,4.346787486224656
3feg,4.346787486224656
4a2a,4.346787486224656
4eeh,4.346787486224656
4ez3,4.346787486224656
4owv,4.346787486224656
5hjc,4.346787486224656
5ka7,4.346787486224656
5l6i,4.346787486224656
5vt4,4.346787486224656
1dy4,4.356547323513813
1n5z,4.356547323513813
1wbw,4.356547323513813
1we2,4.356547323513813
2fys,4.356547323513813
3c3o,4.356547323513813
3dpc,4.356547323513813
3rsr,4.356547323513813
3wpn,4.356547323513813
4idz,4.356547323513813
4nbn,4.356547323513813
5mf6,4.356547323513813
5ti3,4.356547323513813
5ujo,4.356547323513813
5wbp,4.356547323513813
1bug,4.366531544420414
1td7,4.366531544420414
2zif,4.366531544420414
4clz,4.366531544420414
4dt2,4.366531544420414
4gu9,4.366531544420414
4o3t,4.366531544420414
5d6f,4.366531544420414
5sy3,4.366531544420414
1bhf,4.376750709602099
1p7m,4.376750709602099
1qvt,4.376750709602099
2wmu,4.376750709602099
2y4a,4.376750709602099
3guz,4.376750709602099
3nfl,4.376750709602099
5afj,4.376750709602099
5ut4,4.376750709602099
1jh1,4.3872161432802645
1uyc,4.3872161432802645
2avq,4.3872161432802645
3c3r,4.3872161432802645
4b82,4.3872161432802645
4zt8,4.3872161432802645
5e8w,4.3872161432802645
5hfj,4.3872161432802645
5ti5,4.3872161432802645
1btn,4.3979400086720375
1jmq,4.3979400086720375
1p57,4.3979400086720375
1py1,4.3979400086720375
2ohs,4.3979400086720375
2pwd,4.3979400086720375
2vio,4.3979400086720375
3fcf,4.3979400086720375
3fn0,4.3979400086720375
3i5r,4.3979400086720375
3itu,4.3979400086720375
3jzg,4.3979400086720375
3l6x,4.3979400086720375
3unn,4.3979400086720375
3va4,4.3979400086720375
4abd,4.3979400086720375
4b80,4.3979400086720375
4zh3,4.3979400086720375
5aer,4.3979400086720375
5l44,4.3979400086720375
5mri,4.3979400086720375
6cha,4.3979400086720375
6rsa,4.3979400086720375
7kme,4.3979400086720375
1i8j,4.4089353929735005
1l6s,4.4089353929735005
1no6,4.4089353929735005
2csn,4.4089353929735005
2ypp,4.4089353929735005
3rqf,4.4089353929735005
3vb6,4.4089353929735005
5bot,4.4089353929735005
5dtr,4.4089353929735005
5e74,4.4089353929735005
5ka9,4.4089353929735005
1h00,4.42021640338319
1rsi,4.42021640338319
1tjp,4.42021640338319
2poq,4.42021640338319
2vr0,4.42021640338319
2wfg,4.42021640338319
3igb,4.42021640338319
3p23,4.42021640338319
3qvv,4.42021640338319
4cc5,4.42021640338319
4ek9,4.42021640338319
4nrb,4.42021640338319
4q7s,4.42021640338319
5eps,4.42021640338319
5jcj,4.42021640338319
5mk9,4.42021640338319
5sz9,4.42021640338319
1rgl,4.431798275933005
1rst,4.431798275933005
2a3c,4.431798275933005
2f6v,4.431798275933005
2ha0,4.431798275933005
2pu2,4.431798275933005
2we3,4.431798275933005
2wyf,4.431798275933005
3art,4.431798275933005
3b82,4.431798275933005
3pxf,4.431798275933005
3pxq,4.431798275933005
3vbt,4.431798275933005
4axd,4.431798275933005
4dsy,4.431798275933005
4jpy,4.431798275933005
4kcx,4.431798275933005
4mnq,4.431798275933005
4xhl,4.431798275933005
4ykj,4.431798275933005
4zw5,4.431798275933005
5g4o,4.431798275933005
5kad,4.431798275933005
5knt,4.431798275933005
1k2v,4.443697499232712
2amt,4.443697499232712
2q9y,4.443697499232712
3ex3,4.443697499232712
3hfj,4.443697499232712
3k27,4.443697499232712
3u81,4.443697499232712
4d1b,4.443697499232712
4dhp,4.443697499232712
4hcz,4.443697499232712
4jfd,4.443697499232712
4pd6,4.443697499232712
4x2l,4.443697499232712
5d6j,4.443697499232712
5hed,4.443697499232712
1qvu,4.455931955649724
1v1k,4.455931955649724
1w84,4.455931955649724
1wvc,4.455931955649724
2h9m,4.455931955649724
2j4q,4.455931955649724
2lyb,4.455931955649724
2pt9,4.455931955649724
2w2u,4.455931955649724
2zit,4.455931955649724
3bmn,4.455931955649724
3jq8,4.455931955649724
3jqa,4.455931955649724
3jqf,4.455931955649724
3pqz,4.455931955649724
3sgv,4.455931955649724
3tsz,4.455931955649724
4i8n,4.455931955649724
4urn,4.455931955649724
5dpx,4.455931955649724
5jox,4.455931955649724
2bj4,4.468521082957745
2r2w,4.468521082957745
3hl5,4.468521082957745
3skk,4.468521082957745
4lh7,4.468521082957745
4owo,4.468521082957745
5afn,4.468521082957745
5dtj,4.468521082957745
5eay,4.468521082957745
5ifu,4.468521082957745
1jaq,4.481486060122113
1qan,4.481486060122113
1r5v,4.481486060122113
1zkk,4.481486060122113
2wwj,4.481486060122113
2xln,4.481486060122113
3bsc,4.481486060122113
3s0o,4.481486060122113
3t01,4.481486060122113
3udm,4.481486060122113
4dhl,4.481486060122113
4oks,4.481486060122113
5a7y,4.481486060122113
5f0h,4.481486060122113
5ka1,4.481486060122113
5swg,4.481486060122113
1hi4,4.494850021680094
2prj,4.494850021680094
3f9y,4.494850021680094
3hl8,4.494850021680094
3kmy,4.494850021680094
3udk,4.494850021680094
4ccd,4.494850021680094
4dhq,4.494850021680094
5isz,4.494850021680094
5t19,4.494850021680094
5wii,4.494850021680094
6b7a,4.494850021680094
1gi7,4.508638306165727
1zkn,4.508638306165727
2r1y,4.508638306165727
2xct,4.508638306165727
2yog,4.508638306165727
2zlf,4.508638306165727
3aas,4.508638306165727
3puj,4.508638306165727
4abb,4.508638306165727
4d2w,4.508638306165727
4jfe,4.508638306165727
4jxv,4.508638306165727
4ok5,4.508638306165727
4z2o,4.508638306165727
5aqg,4.508638306165727
5auv,4.508638306165727
5k6a,4.508638306165727
5l8n,4.508638306165727
1a85,4.522878745280337
1ctt,4.522878745280337
1gu1,4.522878745280337
1mrn,4.522878745280337
1uyf,4.522878745280337
1xz8,4.522878745280337
1z4n,4.522878745280337
1z4o,4.522878745280337
2a4m,4.522878745280337
2bua,4.522878745280337
2gfk,4.522878745280337
2h1h,4.522878745280337
2opy,4.522878745280337
2puy,4.522878745280337
2ra6,4.522878745280337
2vl8,4.522878745280337
2vur,4.522878745280337
2wl5,4.522878745280337
2wm0,4.522878745280337
2xf0,4.522878745280337
3bzf,4.522878745280337
3ccb,4.522878745280337
3fdt,4.522878745280337
3g4f,4.522878745280337
3gy7,4.522878745280337
3ksl,4.522878745280337
3lau,4.522878745280337
3q7j,4.522878745280337
3t0l,4.522878745280337
3w5t,4.522878745280337
4trc,4.522878745280337
5jhd,4.522878745280337
5myn,4.522878745280337
5th2,4.522878745280337
5w88,4.522878745280337
5wcl,4.522878745280337
6f3f,4.522878745280337
1amw,4.5376020021010435
1b2h,4.5376020021010435
1czq,4.5376020021010435
1i8h,4.5376020021010435
1oko,4.5376020021010435
2frd,4.5376020021010435
2v96,4.5376020021010435
2w5i,4.5376020021010435
2zz1,4.5376020021010435
2zz2,4.5376020021010435
3d9p,4.5376020021010435
3iub,4.5376020021010435
3wka,4.5376020021010435
4b76,4.5376020021010435
4bd3,4.5376020021010435
4m5h,4.5376020021010435
4nw2,4.5376020021010435
5etb,4.5376020021010435
5f3z,4.5376020021010435
5iop,4.5376020021010435
5opc,4.5376020021010435
5q0t,4.5376020021010435
5tdr,4.5376020021010435
1czo,4.552841968657781
1h08,4.552841968657781
1rrw,4.552841968657781
1utc,4.552841968657781
2qn2,4.552841968657781
2w92,4.552841968657781
2xag,4.552841968657781
3aqa,4.552841968657781
3as0,4.552841968657781
3b2q,4.552841968657781
3oq5,4.552841968657781
3p8p,4.552841968657781
3ppq,4.552841968657781
3suv,4.552841968657781
3vby,4.552841968657781
4mx5,4.552841968657781
4myd,4.552841968657781
4oz3,4.552841968657781
6b7e,4.552841968657781
1i41,4.568636235841013
1uj0,4.568636235841013
1w2g,4.568636235841013
2uzj,4.568636235841013
2uzo,4.568636235841013
2y2h,4.568636235841013
2y2n,4.568636235841013
3n8n,4.568636235841013
3p4w,4.568636235841013
3soq,4.568636235841013
4dhr,4.568636235841013
4erk,4.568636235841013
4yrd,4.568636235841013
4zs9,4.568636235841013
5q0r,4.568636235841013
1bma,4.585026652029182
1d04,4.585026652029182
1fj4,4.585026652029182
1kak,4.585026652029182
1l2s,4.585026652029182
1vcj,4.585026652029182
2c69,4.585026652029182
2jiw,4.585026652029182
2x6y,4.585026652029182
2y2i,4.585026652029182
2ybs,4.585026652029182
3f3t,4.585026652029182
3hp9,4.585026652029182
3msk,4.585026652029182
3ujc,4.585026652029182
3wq6,4.585026652029182
4j74,4.585026652029182
4xbo,4.585026652029182
4xua,4.585026652029182
4yh3,4.585026652029182
4yh4,4.585026652029182
4zun,4.585026652029182
5k9w,4.585026652029182
5ka3,4.585026652029182
5ti4,4.585026652029182
1pa9,4.6020599913279625
1q9d,4.6020599913279625
1tx7,4.6020599913279625
1u33,4.6020599913279625
1upf,4.6020599913279625
2fsv,4.6020599913279625
2gg8,4.6020599913279625
2hpa,4.6020599913279625
2jaj,4.6020599913279625
2ohq,4.6020599913279625
2pyy,4.6020599913279625
2q80,4.6020599913279625
2r1w,4.6020599913279625
2v54,4.6020599913279625
2vb8,4.6020599913279625
2vba,4.6020599913279625
2wlz,4.6020599913279625
2x0y,4.6020599913279625
2yof,4.6020599913279625
3cpb,4.6020599913279625
3d7k,4.6020599913279625
3k0h,4.6020599913279625
3lkj,4.6020599913279625
3t2c,4.6020599913279625
3vhk,4.6020599913279625
4bc5,4.6020599913279625
4dfb,4.6020599913279625
4jal,4.6020599913279625
4p58,4.6020599913279625
4z2p,4.6020599913279625
5ixt,4.6020599913279625
13gs,4.619788758288394
1f4f,4.619788758288394
1joc,4.619788758288394
1mn9,4.619788758288394
1sm3,4.619788758288394
1t5a,4.619788758288394
2a25,4.619788758288394
2a5c,4.619788758288394
2f6t,4.619788758288394
2k00,4.619788758288394
2rol,4.619788758288394
2xm2,4.619788758288394
2ybk,4.619788758288394
2ybp,4.619788758288394
3ewu,4.619788758288394
3exo,4.619788758288394
3l0k,4.619788758288394
3p50,4.619788758288394
3tcy,4.619788758288394
3tk2,4.619788758288394
3u90,4.619788758288394
4abf,4.619788758288394
4ad3,4.619788758288394
4e35,4.619788758288394
4hej,4.619788758288394
4os7,4.619788758288394
4pid,4.619788758288394
4ynl,4.619788758288394
5cuh,4.619788758288394
5ezh,4.619788758288394
5fsl,4.619788758288394
5kmh,4.619788758288394
5m39,4.619788758288394
5ngr,4.619788758288394
5ti2,4.619788758288394
1c85,4.638272163982407
2xaf,4.638272163982407
2z3h,4.638272163982407
3rqg,4.638272163982407
3wbl,4.638272163982407
4hbv,4.638272163982407
4myh,4.638272163982407
4psb,4.638272163982407
4qna,4.638272163982407
5dhr,4.638272163982407
5e4w,4.638272163982407
5e73,4.638272163982407
5etl,4.638272163982407
5wic,4.638272163982407
1bzj,4.657577319177793
1h01,4.657577319177793
1h4w,4.657577319177793
1m1b,4.657577319177793
1t49,4.657577319177793
2ca8,4.657577319177793
2ha2,4.657577319177793
2l3r,4.657577319177793
2nyr,4.657577319177793
2xg5,4.657577319177793
3ddf,4.657577319177793
3egk,4.657577319177793
3h1z,4.657577319177793
3mss,4.657577319177793
3pkn,4.657577319177793
3rme,4.657577319177793
4b84,4.657577319177793
4hso,4.657577319177793
4o42,4.657577319177793
4tt2,4.657577319177793
5hl9,4.657577319177793
5hld,4.657577319177793
5j1r,4.657577319177793
5lhu,4.657577319177793
5myr,4.657577319177793
6ezq,4.657577319177793
1c5p,4.6777807052660805
1nyy,4.6777807052660805
1ol1,4.6777807052660805
1wn6,4.6777807052660805
2uy4,4.6777807052660805
2ypo,4.6777807052660805
3rv6,4.6777807052660805
4l58,4.6777807052660805
4o75,4.6777807052660805
4ymg,4.6777807052660805
5a5q,4.6777807052660805
5aoj,4.6777807052660805
5auu,4.6777807052660805
5eq1,4.6777807052660805
5j5d,4.6777807052660805
5kab,4.6777807052660805
5op6,4.6777807052660805
5ti6,4.6777807052660805
5vdt,4.6777807052660805
5w99,4.6777807052660805
1agw,4.698970004336019
1c5n,4.698970004336019
1c86,4.698970004336019
1fo2,4.698970004336019
1gpy,4.698970004336019
1h60,4.698970004336019
1om2,4.698970004336019
1v41,4.698970004336019
1xos,4.698970004336019
2c4w,4.698970004336019
2cex,4.698970004336019
2dw7,4.698970004336019
2fu8,4.698970004336019
2h9t,4.698970004336019
2j9n,4.698970004336019
2jc0,4.698970004336019
2k62,4.698970004336019
2mwo,4.698970004336019
2qfo,4.698970004336019
2r3h,4.698970004336019
2xp6,4.698970004336019
2y2p,4.698970004336019
2y54,4.698970004336019
2ybt,4.698970004336019
3dg8,4.698970004336019
3ij1,4.698970004336019
3k5i,4.698970004336019
3kiv,4.698970004336019
3kr0,4.698970004336019
3lm1,4.698970004336019
3nkk,4.698970004336019
3p2k,4.698970004336019
3pab,4.698970004336019
3suw,4.698970004336019
3tg5,4.698970004336019
3uxm,4.698970004336019
4fic,4.698970004336019
4huo,4.698970004336019
4j7d,4.698970004336019
4j93,4.698970004336019
4luz,4.698970004336019
4lzr,4.698970004336019
4o7b,4.698970004336019
4uy1,4.698970004336019
5ipa,4.698970004336019
5ixq,4.698970004336019
5lsc,4.698970004336019
5lvn,4.698970004336019
5sxk,4.698970004336019
5tdw,4.698970004336019
5vfj,4.698970004336019
5wbm,4.698970004336019
6gch,4.698970004336019
184l,4.721246399047171
1h7a,4.721246399047171
1qxz,4.721246399047171
2o1c,4.721246399047171
3b9g,4.721246399047171
3d9k,4.721246399047171
3f6g,4.721246399047171
3f6h,4.721246399047171
3f9w,4.721246399047171
3oka,4.721246399047171
3okp,4.721246399047171
3omg,4.721246399047171
3r6c,4.721246399047171
4d1a,4.721246399047171
4jxw,4.721246399047171
4nan,4.721246399047171
4o70,4.721246399047171
4o7a,4.721246399047171
4oyi,4.721246399047171
4zw7,4.721246399047171
5hjq,4.721246399047171
5m51,4.721246399047171
6asz,4.721246399047171
6b8i,4.721246399047171
5mw6,4.72936773948748
1br8,4.7447274948966935
1qaq,4.7447274948966935
1ru1,4.7447274948966935
1w4p,4.7447274948966935
2e2p,4.7447274948966935
2ov4,4.7447274948966935
2uxu,4.7447274948966935
2vd4,4.7447274948966935
2w68,4.7447274948966935
2wa4,4.7447274948966935
2wyi,4.7447274948966935
2xzg,4.7447274948966935
3dnt,4.7447274948966935
3erk,4.7447274948966935
3f3u,4.7447274948966935
3gxt,4.7447274948966935
3hg1,4.7447274948966935
3jqg,4.7447274948966935
3kfn,4.7447274948966935
3lcv,4.7447274948966935
3llm,4.7447274948966935
3puk,4.7447274948966935
3qs8,4.7447274948966935
3zmz,4.7447274948966935
4ih6,4.7447274948966935
4jxs,4.7447274948966935
4kyk,4.7447274948966935
4m5m,4.7447274948966935
4nxq,4.7447274948966935
4o71,4.7447274948966935
4w55,4.7447274948966935
5fum,4.7447274948966935
5k03,4.7447274948966935
1h62,4.769551078621726
1l5r,4.769551078621726
1pxi,4.769551078621726
1rti,4.769551078621726
1str,4.769551078621726
2afw,4.769551078621726
2b2v,4.769551078621726
2b4l,4.769551078621726
2chw,4.769551078621726
2dua,4.769551078621726
2qn1,4.769551078621726
2x4o,4.769551078621726
2x4r,4.769551078621726
2y1n,4.769551078621726
3abt,4.769551078621726
3d50,4.769551078621726
3mkf,4.769551078621726
3rm9,4.769551078621726
3rqe,4.769551078621726
3s1h,4.769551078621726
3tiy,4.769551078621726
3vbx,4.769551078621726
4j09,4.769551078621726
4kax,4.769551078621726
4uoh,4.769551078621726
5ccl,4.769551078621726
5cwa,4.769551078621726
5ho7,4.769551078621726
5mkr,4.769551078621726
5mks,4.769551078621726
5wqd,4.769551078621726
6prc,4.769551078621726
1azg,4.795880017344075
1bju,4.795880017344075
1ghz,4.795880017344075
1qxy,4.795880017344075
1ybg,4.795880017344075
2ly0,4.795880017344075
2nta,4.795880017344075
2r1x,4.795880017344075
2vwv,4.795880017344075
2y2j,4.795880017344075
3bpc,4.795880017344075
3dnd,4.795880017344075
3iiy,4.795880017344075
3iu7,4.795880017344075
3kce,4.795880017344075
3mlb,4.795880017344075
3o2m,4.795880017344075
3stj,4.795880017344075
4de7,4.795880017344075
4dhs,4.795880017344075
4dkt,4.795880017344075
4llp,4.795880017344075
4lzs,4.795880017344075
4mk1,4.795880017344075
4pb2,4.795880017344075
5eko,4.8017554137717635
5j3l,4.795880017344075
5jq7,4.795880017344075
5jzi,4.795880017344075
5kgx,4.795880017344075
1aid,4.823908740944319
1dud,4.823908740944319
1f8e,4.823908740944319
1njt,4.823908740944319
1v1j,4.823908740944319
1xff,4.823908740944319
1y3p,4.823908740944319
2a0t,4.823908740944319
2gl0,4.823908740944319
2gzl,4.823908740944319
2hb9,4.823908740944319
2hr6,4.823908740944319
2ilp,4.823908740944319
2jal,4.823908740944319
2l0i,4.823908740944319
2l11,4.823908740944319
2ms4,4.823908740944319
2pwg,4.823908740944319
2xp8,4.823908740944319
2ypi,4.823908740944319
3fbr,4.823908740944319
3ft5,4.823908740944319
3h0v,4.823908740944319
3kmx,4.823908740944319
3kqy,4.823908740944319
3lxo,4.823908740944319
3qqk,4.823908740944319
3r88,4.823908740944319
3unk,4.823908740944319
3wk5,4.823908740944319
4dht,4.823908740944319
4e6c,4.823908740944319
4fys,4.823908740944319
4hup,4.823908740944319
4ie5,4.823908740944319
4kwf,4.823908740944319
5ayf,4.823908740944319
5bnm,4.823908740944319
5d7x,4.823908740944319
5ewa,4.823908740944319
5lvf,4.823908740944319
5orl,4.823908740944319
186l,4.853871964321762
1bux,4.853871964321762
1c83,4.853871964321762
1ecv,4.853871964321762
1jws,4.853871964321762
1n51,4.853871964321762
1o2p,4.853871964321762
1qji,4.853871964321762
1tkc,4.853871964321762
1uu7,4.853871964321762
1vkj,4.853871964321762
1xgi,4.853871964321762
2j4k,4.853871964321762
2j87,4.853871964321762
2p8o,4.853871964321762
2qwd,4.853871964321762
2r9x,4.853871964321762
2w4x,4.853871964321762
2ww2,4.853871964321762
3cj2,4.853871964321762
3f70,4.853871964321762
3h52,4.853871964321762
3ik1,4.853871964321762
3k05,4.853871964321762
3kpw,4.853871964321762
3kqa,4.853871964321762
3ohi,4.853871964321762
3qnd,4.853871964321762
3rv7,4.853871964321762
4iic,4.853871964321762
4ikn,4.853871964321762
4j7e,4.853871964321762
4lq9,4.853871964321762
4ok6,4.853871964321762
4ovh,4.853871964321762
4q87,4.853871964321762
4w57,4.853871964321762
5abf,4.853871964321762
5ewk,4.853871964321762
5f90,4.853871964321762
5fbe,4.853871964321762
5lyy,4.853871964321762
5u5l,4.853871964321762
6gpb,4.853871964321762
1h0w,4.886056647693163
1h61,4.886056647693163
1h79,4.886056647693163
1ilq,4.886056647693163
1pxj,4.886056647693163
1z6f,4.886056647693163
2lsk,4.886056647693163
2vo5,4.886056647693163
3d4z,4.886056647693163
3hfz,4.886056647693163
3njq,4.886056647693163
4l9i,4.886056647693163
4o0j,4.886056647693163
4o7f,4.886056647693163
4pgh,4.886056647693163
4pnu,4.886056647693163
4wj7,4.886056647693163
5ipc,4.886056647693163
5j7w,4.886056647693163
5ku3,4.886056647693163
5l3a,4.886056647693163
5m4u,4.886056647693163
5prc,4.886056647693163
1bzc,4.920818753952375
1e1v,4.920818753952375
1ff1,4.920818753952375
1h1p,4.920818753952375
1h4n,4.920818753952375
1jqy,4.920818753952375
1nlt,4.920818753952375
1y2f,4.920818753952375
2c93,4.920818753952375
2ggb,4.920818753952375
2haw,4.920818753952375
3azb,4.920818753952375
3chd,4.920818753952375
3eax,4.920818753952375
3i6c,4.920818753952375
3k15,4.920818753952375
3ntp,4.920818753952375
3rv8,4.920818753952375
3rv9,4.920818753952375
3s00,4.920818753952375
3szb,4.920818753952375
3ukr,4.920818753952375
4b81,4.920818753952375
4g55,4.920818753952375
4zlo,4.920818753952375
5d3t,4.920818753952375
5ehp,4.920818753952375
5evk,4.920818753952375
5ezg,4.920818753952375
5f1j,4.920818753952375
5gmi,4.920818753952375
5lpl,4.920818753952375
5m57,4.920818753952375
5mxv,4.920818753952375
5x79,4.920818753952375
1cea,4.958607314841775
1dar,4.958607314841775
1elr,4.958607314841775
1gj5,4.958607314841775
1nlp,4.958607314841775
1o5g,4.958607314841775
1pg2,4.958607314841775
1pwq,4.958607314841775
